"Monthly age-standardised mortality rates by vaccination status by age group by sex for all cause deaths and deaths involving COVID-19, per 100,000 person-years, England, deaths occurring between 1 January 2021 and 31 May 2022"											
This worksheet contains 1 table.											
"Source: Source: Office for National Statistics, National Immunisation Management Service."											
Sex	Cause of Death	Year	Month	Age group	Vaccination status	Count of deaths	Person-years	"Age-standardised mortality rate / 100,000 person-years"	Noted as Unreliable	Lower confidence limit	Upper confidence limit
Male	All causes	2021	November	18-39	"Third dose or booster, less than 21 days ago"	8	7210	105.9	u	44.2	211.2
Male	All causes	2021	November	18-39	"Third dose or booster, at least 21 days ago"	6	6691	124.0	u	42.1	276.3
Male	All causes	2021	November	40-49	Unvaccinated	86	31049	294.4		235.1	364.0
Male	All causes	2021	November	40-49	"First dose, less than 21 days ago"	<3	370	x		x	x
Male	All causes	2021	November	40-49	"First dose, at least 21 days ago"	22	5510	424.1		264.8	643.4
Male	All causes	2021	November	40-49	"Second dose, less than 21 days ago"	<3	835	x		x	x
Male	All causes	2021	November	40-49	"Second dose, at least 21 days ago"	245	159162	152.8		133.7	172.0
Male	All causes	2021	November	40-49	"Third dose or booster, less than 21 days ago"	20	8920	241.6		146.0	375.2
Male	All causes	2021	November	40-49	"Third dose or booster, at least 21 days ago"	25	6841	358.1		230.4	530.5
Male	All causes	2021	November	50-59	Unvaccinated	181	19780	923.3		788.5	1058.1
Male	All causes	2021	November	50-59	"First dose, less than 21 days ago"	<3	188	x		x	x
Male	All causes	2021	November	50-59	"First dose, at least 21 days ago"	54	3258	1692.0		1268.5	2210.8
Male	All causes	2021	November	50-59	"Second dose, less than 21 days ago"	<3	397	x		x	x
Male	All causes	2021	November	50-59	"Second dose, at least 21 days ago"	766	185183	410.1		381.0	439.1
Male	All causes	2021	November	50-59	"Third dose or booster, less than 21 days ago"	78	29193	251.3		197.8	314.6
Male	All causes	2021	November	50-59	"Third dose or booster, at least 21 days ago"	74	15310	457.9		358.6	576.0
Male	All causes	2021	November	60-69	Unvaccinated	230	10500	2324.0		2020.6	2627.4
Male	All causes	2021	November	60-69	"First dose, less than 21 days ago"	<3	76	x		x	x
Male	All causes	2021	November	60-69	"First dose, at least 21 days ago"	84	1430	6190.5		4911.2	7695.6
Male	All causes	2021	November	60-69	"Second dose, less than 21 days ago"	4	150	2831.6	u	721.7	7357.0
Male	All causes	2021	November	60-69	"Second dose, at least 21 days ago"	1644	119377	1489.2		1415.7	1562.6
Male	All causes	2021	November	60-69	"Third dose or booster, less than 21 days ago"	257	55631	445.2		389.3	501.1
Male	All causes	2021	November	60-69	"Third dose or booster, at least 21 days ago"	250	24523	971.9		847.8	1095.9
Male	All causes	2021	November	70-79	Unvaccinated	228	4703	5077.8		4408.0	5747.7
Male	All causes	2021	November	70-79	"First dose, less than 21 days ago"	3	30	11889.6	u	2451.9	34746.5
Male	All causes	2021	November	70-79	"First dose, at least 21 days ago"	85	603	14595.6		11642.1	18066.9
Male	All causes	2021	November	70-79	"Second dose, less than 21 days ago"	9	60	15142.8	u	6904.6	28778.1
Male	All causes	2021	November	70-79	"Second dose, at least 21 days ago"	3005	37857	8675.3		8357.8	8992.8
Male	All causes	2021	November	70-79	"Third dose or booster, less than 21 days ago"	695	59158	1217.1		1125.9	1308.4
Male	All causes	2021	November	70-79	"Third dose or booster, at least 21 days ago"	1224	65284	1824.2		1720.1	1928.3
Male	All causes	2021	November	80-89	Unvaccinated	213	1525	13984.3		12106.2	15862.5
Male	All causes	2021	November	80-89	"First dose, less than 21 days ago"	<3	13	x		x	x
Male	All causes	2021	November	80-89	"First dose, at least 21 days ago"	86	250	33897.9		27100.1	41879.6
Male	All causes	2021	November	80-89	"Second dose, less than 21 days ago"	5	27	17425.2	u	5624.2	40731.4
Male	All causes	2021	November	80-89	"Second dose, at least 21 days ago"	3233	10365	30858.2		29792.8	31923.6
Male	All causes	2021	November	80-89	"Third dose or booster, less than 21 days ago"	672	13202	5179.4		4787.2	5571.6
Male	All causes	2021	November	80-89	"Third dose or booster, at least 21 days ago"	2357	46774	5074.3		4869.4	5279.2
Male	All causes	2021	November	90+	Unvaccinated	93	355	26167.3		21119.7	32057.1
Male	All causes	2021	November	90+	"First dose, less than 21 days ago"	4	3	145084.3	u	39032.0	371447.9
Male	All causes	2021	November	90+	"First dose, at least 21 days ago"	39	70	55671.8		39583.1	76107.7
Male	All causes	2021	November	90+	"Second dose, less than 21 days ago"	6	7	80986.6	u	29572.8	176279.5
Male	All causes	2021	November	90+	"Second dose, at least 21 days ago"	1530	2664	57441.8		54599.2	60394.0
Male	All causes	2021	November	90+	"Third dose or booster, less than 21 days ago"	346	2309	14987.0		13449.2	16652.4
Male	All causes	2021	November	90+	"Third dose or booster, at least 21 days ago"	1118	7021	15924.3		15004.4	16885.9
Male	All causes	2021	December	18-39	Unvaccinated	79	108871	74.9		59.1	93.5
Male	All causes	2021	December	18-39	"First dose, less than 21 days ago"	<3	2876	x		x	x
Male	All causes	2021	December	18-39	"First dose, at least 21 days ago"	13	25255	70.7	u	35.7	123.9
Male	All causes	2021	December	18-39	"Second dose, less than 21 days ago"	<3	6327	x		x	x
Male	All causes	2021	December	18-39	"Second dose, at least 21 days ago"	85	240709	36.4		29.1	45.1
Male	All causes	2021	December	18-39	"Third dose or booster, less than 21 days ago"	18	58006	31.1	u	18.2	49.5
Male	All causes	2021	December	18-39	"Third dose or booster, at least 21 days ago"	22	19445	110.5		65.8	172.2
Male	All causes	2021	December	40-49	Unvaccinated	82	31565	273.5		217.1	340.0
Male	All causes	2021	December	40-49	"First dose, less than 21 days ago"	<3	446	x		x	x
Male	All causes	2021	December	40-49	"First dose, at least 21 days ago"	23	4966	483.0		305.0	726.4
Male	All causes	2021	December	40-49	"Second dose, less than 21 days ago"	4	942	466.2	u	124.6	1198.9
Male	All causes	2021	December	40-49	"Second dose, at least 21 days ago"	175	100276	174.9		149.0	200.8
Male	All causes	2021	December	40-49	"Third dose or booster, less than 21 days ago"	24	56107	40.4		25.9	60.2
Male	All causes	2021	December	40-49	"Third dose or booster, at least 21 days ago"	69	25202	266.0		206.0	337.7
Male	All causes	2021	December	50-59	Unvaccinated	178	20190	898.9		766.6	1031.2
Male	All causes	2021	December	50-59	"First dose, less than 21 days ago"	<3	226	x		x	x
Male	All causes	2021	December	50-59	"First dose, at least 21 days ago"	59	3053	1994.1		1515.5	2575.3
Male	All causes	2021	December	50-59	"Second dose, less than 21 days ago"	3	437	670.9	u	132.9	1974.0
Male	All causes	2021	December	50-59	"Second dose, at least 21 days ago"	552	76826	727.9		667.1	788.6
Male	All causes	2021	December	50-59	"Third dose or booster, less than 21 days ago"	146	86176	165.5		138.6	192.4
Male	All causes	2021	December	50-59	"Third dose or booster, at least 21 days ago"	270	74736	352.9		310.2	395.6
Male	All causes	2021	December	60-69	Unvaccinated	204	10768	1970.6		1697.3	2244.0
Male	All causes	2021	December	60-69	"First dose, less than 21 days ago"	<3	91	x		x	x
Male	All causes	2021	December	60-69	"First dose, at least 21 days ago"	71	1367	5586.1		4338.3	7075.3
Male	All causes	2021	December	60-69	"Second dose, less than 21 days ago"	3	168	2040.2	u	389.9	6037.0
Male	All causes	2021	December	60-69	"Second dose, at least 21 days ago"	1059	32581	3781.9		3543.2	4020.5
Male	All causes	2021	December	60-69	"Third dose or booster, less than 21 days ago"	307	57293	588.3		520.4	656.2
Male	All causes	2021	December	60-69	"Third dose or booster, at least 21 days ago"	997	116786	828.1		776.0	880.1
Male	All causes	2021	December	70-79	Unvaccinated	272	4822	5886.7		5176.3	6597.1
Male	All causes	2021	December	70-79	"First dose, less than 21 days ago"	5	31	15261.7	u	4897.7	35729.8
Male	All causes	2021	December	70-79	"First dose, at least 21 days ago"	78	572	14346.4		11321.7	17927.1
Male	All causes	2021	December	70-79	"Second dose, less than 21 days ago"	6	65	9054.6	u	3304.5	19742.1
Male	All causes	2021	December	70-79	"Second dose, at least 21 days ago"	1693	9453	18639.2		17744.4	19534.0
Male	All causes	2021	December	70-79	"Third dose or booster, less than 21 days ago"	397	14507	3025.3		2719.6	3331.1
Male	All causes	2021	December	70-79	"Third dose or booster, at least 21 days ago"	3011	143897	2081.2		2006.9	2155.6
Male	All causes	2021	December	80-89	Unvaccinated	258	1548	16704.3		14665.8	18742.8
Male	All causes	2021	December	80-89	"First dose, less than 21 days ago"	<3	14	x		x	x
Male	All causes	2021	December	80-89	"First dose, at least 21 days ago"	109	231	46074.5		37397.3	54751.7
Male	All causes	2021	December	80-89	"Second dose, less than 21 days ago"	6	29	21046.2	u	7723.5	45808.7
Male	All causes	2021	December	80-89	"Second dose, at least 21 days ago"	1835	3959	45515.0		43425.0	47604.9
Male	All causes	2021	December	80-89	"Third dose or booster, less than 21 days ago"	422	3675	11364.6		10278.5	12450.6
Male	All causes	2021	December	80-89	"Third dose or booster, at least 21 days ago"	4607	65125	7129.4		6923.5	7335.4
Male	All causes	2021	December	90+	Unvaccinated	95	360	26379.5		21341.9	32247.9
Male	All causes	2021	December	90+	"First dose, less than 21 days ago"	<3	3	x		x	x
Male	All causes	2021	December	90+	"First dose, at least 21 days ago"	34	63	53808.6		37258.0	75194.9
Male	All causes	2021	December	90+	"Second dose, less than 21 days ago"	<3	8	x		x	x
Male	All causes	2021	December	90+	"Second dose, at least 21 days ago"	884	1063	83155.6		77763.4	88823.2
Male	All causes	2021	December	90+	"Third dose or booster, less than 21 days ago"	286	983	29101.0		25825.5	32676.7
Male	All causes	2021	December	90+	"Third dose or booster, at least 21 days ago"	2220	10344	21461.2		20577.6	22373.0
Male	All causes	2022	January	18-39	Unvaccinated	46	104574	47.0		34.3	62.9
Male	All causes	2022	January	18-39	"First dose, less than 21 days ago"	<3	2915	x		x	x
Male	All causes	2022	January	18-39	"First dose, at least 21 days ago"	14	22530	83.9	u	43.8	143.9
Male	All causes	2022	January	18-39	"Second dose, less than 21 days ago"	<3	4511	x		x	x
Male	All causes	2022	January	18-39	"Second dose, at least 21 days ago"	54	142766	41.4		30.8	54.2
Male	All causes	2022	January	18-39	"Third dose or booster, less than 21 days ago"	10	60803	16.6	u	8.0	30.6
Male	All causes	2022	January	18-39	"Third dose or booster, at least 21 days ago"	53	123293	41.0		30.6	53.8
Male	All causes	2022	January	40-49	Unvaccinated	65	31050	221.2		170.3	282.4
Male	All causes	2022	January	40-49	"First dose, less than 21 days ago"	<3	409	x		x	x
Male	All causes	2022	January	40-49	"First dose, at least 21 days ago"	17	4473	411.9	u	239.1	660.7
Male	All causes	2022	January	40-49	"Second dose, less than 21 days ago"	<3	734	x		x	x
Male	All causes	2022	January	40-49	"Second dose, at least 21 days ago"	94	42204	228.4		184.4	279.6
Male	All causes	2022	January	40-49	"Third dose or booster, less than 21 days ago"	19	28401	66.2	u	39.9	103.5
Male	All causes	2022	January	40-49	"Third dose or booster, at least 21 days ago"	125	111961	109.4		90.1	128.7
Male	All causes	2022	January	50-59	Unvaccinated	126	19924	639.8		527.9	751.8
Male	All causes	2022	January	50-59	"First dose, less than 21 days ago"	<3	210	x		x	x
Male	All causes	2022	January	50-59	"First dose, at least 21 days ago"	46	2834	1687.5		1233.5	2253.4
Male	All causes	2022	January	50-59	"Second dose, less than 21 days ago"	3	364	901.7	u	177.9	2654.5
Male	All causes	2022	January	50-59	"Second dose, at least 21 days ago"	299	28933	1066.5		945.2	1187.8
Male	All causes	2022	January	50-59	"Third dose or booster, less than 21 days ago"	42	19537	216.8		156.1	293.1
Male	All causes	2022	January	50-59	"Third dose or booster, at least 21 days ago"	553	189646	285.9		261.9	309.8
Male	All causes	2022	January	60-69	Unvaccinated	231	10703	2238.2		1946.4	2530.0
Male	All causes	2022	January	60-69	"First dose, less than 21 days ago"	<3	77	x		x	x
Male	All causes	2022	January	60-69	"First dose, at least 21 days ago"	60	1283	4997.7		3789.5	6462.5
Male	All causes	2022	January	60-69	"Second dose, less than 21 days ago"	5	144	4304.9	u	1355.1	10130.5
Male	All causes	2022	January	60-69	"Second dose, at least 21 days ago"	530	12752	4583.0		4183.1	4982.9
Male	All causes	2022	January	60-69	"Third dose or booster, less than 21 days ago"	92	7666	1430.7		1136.9	1773.8
Male	All causes	2022	January	60-69	"Third dose or booster, at least 21 days ago"	1593	186768	853.9		812.0	895.8
Male	All causes	2022	January	70-79	Unvaccinated	264	4792	5812.6		5101.4	6523.9
Male	All causes	2022	January	70-79	"First dose, less than 21 days ago"	5	26	19761.8	u	6400.2	46150.1
Male	All causes	2022	January	70-79	"First dose, at least 21 days ago"	85	536	15938.6		12709.4	19733.9
Male	All causes	2022	January	70-79	"Second dose, less than 21 days ago"	5	51	9788.9	u	3122.1	22955.5
Male	All causes	2022	January	70-79	"Second dose, at least 21 days ago"	825	4974	17100.5		15927.8	18273.2
Male	All causes	2022	January	70-79	"Third dose or booster, less than 21 days ago"	147	1929	8008.2		6702.1	9314.4
Male	All causes	2022	January	70-79	"Third dose or booster, at least 21 days ago"	3982	161187	2471.3		2394.6	2548.1
Male	All causes	2022	January	80-89	Unvaccinated	237	1523	15610.4		13622.7	17598.1
Male	All causes	2022	January	80-89	"First dose, less than 21 days ago"	4	10	37722.8	u	10058.9	97056.0
Male	All causes	2022	January	80-89	"First dose, at least 21 days ago"	73	211	33808.9		26481.3	42532.9
Male	All causes	2022	January	80-89	"Second dose, less than 21 days ago"	3	21	14750.3	u	3012.6	43177.2
Male	All causes	2022	January	80-89	"Second dose, at least 21 days ago"	1030	2214	45946.8		43134.3	48759.3
Male	All causes	2022	January	80-89	"Third dose or booster, less than 21 days ago"	154	774	19305.4		16242.0	22368.8
Male	All causes	2022	January	80-89	"Third dose or booster, at least 21 days ago"	5717	69865	8231.4		8017.9	8444.8
Male	All causes	2022	January	90+	Unvaccinated	117	356	32834.1		27154.1	39351.2
Male	All causes	2022	January	90+	"First dose, less than 21 days ago"	3	2	128458.3	u	25818.0	375333.2
Male	All causes	2022	January	90+	"First dose, at least 21 days ago"	37	57	64593.5		45473.4	89036.6
Male	All causes	2022	January	90+	"Second dose, less than 21 days ago"	<3	5	x		x	x
Male	All causes	2022	January	90+	"Second dose, at least 21 days ago"	466	534	87218.7		79478.3	95509.3
Male	All causes	2022	January	90+	"Third dose or booster, less than 21 days ago"	89	229	38857.3		31204.6	47817.9
Male	All causes	2022	January	90+	"Third dose or booster, at least 21 days ago"	2747	11636	23607.5		22732.8	24507.2
Male	All causes	2022	February	18-39	Unvaccinated	24	92310	27.3		17.4	40.8
Male	All causes	2022	February	18-39	"First dose, less than 21 days ago"	<3	1363	x		x	x
Male	All causes	2022	February	18-39	"First dose, at least 21 days ago"	8	20618	43.4	u	16.5	89.4
Male	All causes	2022	February	18-39	"Second dose, less than 21 days ago"	<3	2303	x		x	x
Male	All causes	2022	February	18-39	"Second dose, at least 21 days ago"	37	117311	36.7		25.6	51.0
Male	All causes	2022	February	18-39	"Third dose or booster, less than 21 days ago"	<3	9096	x		x	x
Male	All causes	2022	February	18-39	"Third dose or booster, at least 21 days ago"	59	173732	32.9		25.0	42.5
Male	All causes	2022	February	40-49	Unvaccinated	36	27836	134.6		93.9	186.7
Male	All causes	2022	February	40-49	"First dose, less than 21 days ago"	<3	179	x		x	x
Male	All causes	2022	February	40-49	"First dose, at least 21 days ago"	18	3984	485.7	u	286.7	769.4
Male	All causes	2022	February	40-49	"Second dose, less than 21 days ago"	<3	363	x		x	x
Male	All causes	2022	February	40-49	"Second dose, at least 21 days ago"	67	33246	204.2		158.1	259.5
Male	All causes	2022	February	40-49	"Third dose or booster, less than 21 days ago"	<3	2732	x		x	x
Male	All causes	2022	February	40-49	"Third dose or booster, at least 21 days ago"	133	129387	101.3		84.0	118.6
Male	All causes	2022	February	50-59	Unvaccinated	95	17900	540.2		436.9	660.6
Male	All causes	2022	February	50-59	"First dose, less than 21 days ago"	<3	95	x		x	x
Male	All causes	2022	February	50-59	"First dose, at least 21 days ago"	35	2528	1422.0		988.6	1980.2
Male	All causes	2022	February	50-59	"Second dose, less than 21 days ago"	<3	195	x		x	x
Male	All causes	2022	February	50-59	"Second dose, at least 21 days ago"	170	22917	759.5		644.9	874.1
Male	All causes	2022	February	50-59	"Third dose or booster, less than 21 days ago"	5	1824	289.9	u	93.8	677.2
Male	All causes	2022	February	50-59	"Third dose or booster, at least 21 days ago"	570	190499	292.7		268.6	316.9
Male	All causes	2022	February	60-69	Unvaccinated	148	9653	1578.5		1321.3	1835.6
Male	All causes	2022	February	60-69	"First dose, less than 21 days ago"	<3	34	x		x	x
Male	All causes	2022	February	60-69	"First dose, at least 21 days ago"	32	1135	2974.9		2014.3	4226.3
Male	All causes	2022	February	60-69	"Second dose, less than 21 days ago"	<3	81	x		x	x
Male	All causes	2022	February	60-69	"Second dose, at least 21 days ago"	315	10157	3359.3		2979.0	3739.7
Male	All causes	2022	February	60-69	"Third dose or booster, less than 21 days ago"	10	791	1438.8	u	668.9	2680.0
Male	All causes	2022	February	60-69	"Third dose or booster, at least 21 days ago"	1529	176661	870.6		827.0	914.3
Male	All causes	2022	February	70-79	Unvaccinated	173	4331	4228.3		3589.8	4866.8
Male	All causes	2022	February	70-79	"First dose, less than 21 days ago"	<3	11	x		x	x
Male	All causes	2022	February	70-79	"First dose, at least 21 days ago"	41	473	8978.6		6429.5	12197.8
Male	All causes	2022	February	70-79	"Second dose, less than 21 days ago"	<3	26	x		x	x
Male	All causes	2022	February	70-79	"Second dose, at least 21 days ago"	451	3958	11628.0		10549.3	12706.8
Male	All causes	2022	February	70-79	"Third dose or booster, less than 21 days ago"	18	308	5942.0	u	3511.9	9404.7
Male	All causes	2022	February	70-79	"Third dose or booster, at least 21 days ago"	3675	147768	2483.7		2403.4	2564.0
Male	All causes	2022	February	80-89	Unvaccinated	150	1365	11042.2		9274.8	12809.5
Male	All causes	2022	February	80-89	"First dose, less than 21 days ago"	<3	5	x		x	x
